,RandSimilar,MajorityVote,RandDifferent,MinorityVote,MajorCNN,MinorCNN,MajorWavelet,MinorWavelet,MajorJzAzBz,MinorJzAzBz,MajorRGB,MinorRGB,MajorIsBenchmark,MinorIsBenchmark
99,516349,15,593128,0,0.39099981951444907,0.5354833691755345,0.9416340755288801,0.2922424834990626,0.7575107062410998,0.5579319652422571,0.46519677461447645,0.6329372149256891,False,False
100,120151,11,51663,1,0.28541922994547264,0.4600176148931584,0.852557634577865,0.9460572589452564,0.6096156717433406,0.38968685484570165,0.4053128589313379,0.7144829770973872,False,False
101,191335,14,519332,1,0.46734551269327945,0.4517344841742147,0.9041107379989802,0.809129058592346,0.43641541316390775,0.6474716244078438,0.47057077499660216,0.4387673605782861,False,False
102,521430,11,660890,0,0.9692990834576708,0.7429644680351372,0.9979551861270829,0.48445375660952644,0.7723062002837024,0.3449878148588462,0.11011930939909247,0.4478372910708824,True,False
103,52528,12,681669,2,0.44502979077395616,0.574196881342921,0.9134608331178975,0.4861085422279128,0.8671374499837438,0.576397007978619,0.43979540949663204,0.5856591679920975,False,False
104,543176,8,527035,1,0.44330432245929013,0.6277648062139286,0.8966306471338231,0.8428213134732927,0.788289730751378,0.427342211200234,0.4937093718294922,0.36687205087413544,False,True
105,528178,7,671155,2,0.8637206150648072,0.32816311867837256,0.9342624824573216,0.8555868140456084,0.5552049341118741,0.4483104525429445,0.2567080814970281,0.6632334148420191,True,False
106,129981,19,529036,0,0.923966115330724,0.2400917660137719,0.9682208483280892,0.7949133766275204,0.7909751961757144,0.5049363548213635,0.2416237538972915,0.5441773938868691,True,False
107,536226,3,321879,2,0.6452877707787728,0.5395310255821177,0.24692997717508497,0.351048287046375,0.6049653213373177,0.5323710792405248,0.6738237855967464,0.6308762080652155,False,False
108,559042,7,539439,4,0.4994486617626721,0.48763072218446285,0.5900779626946198,0.5621587453859485,0.6582293628238561,0.7689813953514225,0.5948012357590928,0.6313470974010021,False,False
109,543176,10,690607,2,0.44330432245929013,0.2839020937094715,0.8966306471338231,0.8071813483633692,0.788289730751378,0.7868240193114707,0.4937093718294922,0.5616820893495963,False,False
110,54886,18,772838,0,0.8506784578561112,0.6511453857363881,0.9976697498189665,0.27721209609995145,0.7461092724646756,0.3810536859970746,0.2644895521227264,0.6303402593494346,True,False
111,103355,16,555839,1,0.442574904824959,0.7909487418938854,0.6518123350536774,0.15168741140967987,0.36556264879252215,0.4722145093084896,0.4092402830174013,0.6828436657479057,False,False
112,559042,9,989436,5,0.4994486617626721,0.7962678989313648,0.5900779626946198,0.6736118876189194,0.6582293628238561,0.6619797711670437,0.5948012357590928,0.551025004223121,False,True
113,564685,9,721747,7,0.40854748898126425,0.4984539022384017,0.7992368301478675,0.7892101368898858,0.6773998070526541,0.5633637026036487,0.5548504783489762,0.3373483269408616,False,False
114,565894,5,350605,4,0.5847198715971798,0.6180302843700489,0.5071122327526463,0.40092433098457547,0.6899405278774852,0.697313999317845,0.7801638432461435,0.7006515447699141,True,False
115,607086,11,568550,2,0.5951823547208567,0.7878105616778593,0.3092822538980215,0.47668280333572594,0.3328357503953891,0.7306795886046665,0.5384451133820887,0.6174558968535848,False,False
116,573665,6,32711,4,0.6427667036791819,0.8257927941818586,0.28346671330461903,0.4930189124779301,0.4519375749508862,0.45760364460481684,0.5734276311649026,0.47860690598124783,False,False
117,235796,12,579879,2,0.6348801704029133,0.2751719720150775,0.660166584035266,0.8005579270654307,0.4996479832550236,0.49796618719797714,0.4689892701822609,0.5493887252214362,True,False
118,591723,18,755073,4,0.7532430699726794,0.4632700718536112,0.7842676823046778,0.8558631504118771,0.7283304049535655,0.5302285862672586,0.412911690040541,0.37814282929517673,True,False
119,592673,10,177789,10,0.5462704338758787,0.6673555896333192,0.3548394205453614,0.24758535545972504,0.5310284673980702,0.5908304418357505,0.6114338284284462,0.675995223044884,False,False
120,593128,7,22671,3,0.5354833691755345,0.6789222782041267,0.2922424834990626,0.28028124633567286,0.5579319652422571,0.4716458201024612,0.6329372149256891,0.6409695486878227,False,False
121,601661,9,539439,1,0.4819185708126922,0.48763072218446285,0.9322288922857229,0.5621587453859485,0.46818278626832865,0.7689813953514225,0.4211210564871609,0.6313470974010021,False,False
122,601863,4,725256,3,0.31299445638915174,0.4996729453744107,0.7674080094004576,0.8147782298558839,0.6575677909875571,0.608447051027166,0.47918487874808247,0.5759776868308042,False,False
123,72991,7,607086,3,0.21211641741372614,0.5951823547208567,0.8823581547494604,0.3092822538980215,0.566735541193944,0.3328357503953891,0.4291191065464718,0.5384451133820887,False,False
124,612210,9,173416,7,0.5328348688816286,0.46795468606784457,0.16500992476877951,0.7879930555983822,0.47230799114829614,0.8144939284123962,0.6995028939722071,0.6507183685981786,False,False
125,61476,5,171836,3,0.4547548554494939,0.4042390135582627,0.8467444345004531,0.5619233342288368,0.6850615799299642,0.5671762475838817,0.4330795621212868,0.5501518685333007,False,False
126,902648,9,61629,2,0.5122663956369321,0.6185517427186453,0.8930606009745249,0.4324803369531434,0.6711077085953828,0.7041695315015648,0.5503107235185261,0.7462098281926016,True,False
127,618467,8,690907,4,0.47646338815214007,0.4461380879301881,0.8728077906688521,0.7394364390498616,0.8901300678367903,0.7232737697787954,0.458541617023135,0.5591033105595147,False,False
128,41090,9,618992,3,0.6165675777706348,0.3650218221252386,0.9056511330544507,0.6851511327156953,0.7561447663643843,0.6769035736813697,0.23639415960119856,0.6511212153950134,True,False
129,623094,11,220984,4,0.6772663530151088,0.7451588669173144,0.468600049856606,0.3788816976208458,0.4837580825521832,0.40851777784408194,0.5186950212965744,0.4888224491801937,False,False
130,787201,12,627083,0,0.6899022936016335,0.7226183199804098,0.9898627180721458,0.29272451841004204,0.8413376788148581,0.568429568434672,0.248636374049566,0.6152530706226079,True,False
131,627234,5,252764,4,0.7478350128072834,0.7722438456867138,0.3845708184634375,0.4772245084181143,0.4055086766147316,0.5070946744117993,0.473133294307912,0.44430368072185183,False,False
132,627438,9,489492,9,0.769858945403859,0.5269449070157339,0.476787282307183,0.9546403815211748,0.40247957257088746,0.596763075557252,0.5394722377108885,0.6658902347480378,False,True
133,631347,7,721772,3,0.11207259135741605,0.37869195303297326,0.9325770155288458,0.8515836614767522,0.8352032651438167,0.6384102251993928,0.6163885565623035,0.39583552169659386,False,False
134,235362,16,638353,0,0.811426947502009,0.6487674954953251,0.4825792416691824,0.30430726667105085,0.5143282783189461,0.5957530083881214,0.527351769411816,0.7037054472976587,False,False
135,644167,9,648663,9,0.2976952108268237,0.4636852813364524,0.8940617210775997,0.8762525722468378,0.6337292486400398,0.7690938704196887,0.4628547491020045,0.4447624758941813,False,False
136,648143,14,114352,0,0.7827618175143196,0.5540841939768307,0.7159715844017921,0.3428846085144582,0.2522836506052087,0.5209007994216582,0.31476774038077016,0.5606592765970533,True,False
137,528178,11,64820,8,0.8637206150648072,0.8435984264090134,0.9342624824573216,0.9814553181814867,0.5552049341118741,0.5213229915483893,0.2567080814970281,0.13911112948405596,True,True
138,648663,15,273538,3,0.4636852813364524,0.6531947045986225,0.8762525722468378,0.8526009957689018,0.7690938704196887,0.45988804425975466,0.4447624758941813,0.5112836608121955,False,True
139,650308,11,631347,11,0.33084604944165624,0.11207259135741605,0.6880845458169761,0.9325770155288458,0.5977203079409115,0.8352032651438167,0.38415117509902447,0.6163885565623035,False,False
140,654811,12,874371,0,0.7182106313647342,0.40230736408084217,0.794642897816977,0.5829821445694993,0.2847497573151153,0.7825171771645111,0.2504461059908704,0.665671426544754,True,False
141,870910,13,65725,2,0.8172083101519119,0.638926846986964,0.6230850910798739,0.964570227270919,0.36851040775261,0.323702231412224,0.3974588739399998,0.5245487201026428,True,True
142,660890,12,905778,2,0.7429644680351372,0.7770604035375802,0.48445375660952644,0.578700423694005,0.3449878148588462,0.6189410423859562,0.4478372910708824,0.5902034745460496,False,True
143,665987,9,258795,0,0.9367283669028834,0.7621004718991233,0.9752924414281587,0.8545779536063556,0.6320124473893355,0.8200821657800499,0.10346227342827552,0.2963947476846782,True,True
144,400573,13,671155,4,0.5780639389788561,0.32816311867837256,0.472528602409266,0.8555868140456084,0.44965910519183905,0.4483104525429445,0.5278874127446416,0.6632334148420191,False,False
145,199041,8,681669,6,0.6025706705619133,0.574196881342921,0.7132519237008379,0.4861085422279128,0.6405810337067305,0.576397007978619,0.4601970187547554,0.5856591679920975,True,False
146,128148,12,690607,3,0.2983410852674868,0.2839020937094715,0.866637934377267,0.8071813483633692,0.7001072135388478,0.7868240193114707,0.4002420441150981,0.5616820893495963,False,False
147,54886,7,690907,0,0.8506784578561112,0.4461380879301881,0.9976697498189665,0.7394364390498616,0.7461092724646756,0.7232737697787954,0.2644895521227264,0.5591033105595147,True,False
148,473254,9,691095,0,0.9415257682447798,0.35379091013706876,0.9800814824814815,0.8858964701217474,0.4946473528129747,0.778849264876333,0.18431543958776592,0.40439889689987385,True,False
149,699438,6,420571,5,0.4602287641322091,0.7041869017577268,0.9126775993631463,0.40786376119791234,0.5800068212386535,0.535124686555232,0.4824570441596248,0.5204725987550705,False,False
150,856703,9,702965,4,0.8487454681713572,0.7348977037606469,0.4986427810517776,0.14445619612471644,0.3830755825968697,0.4506139625604648,0.46153095344155287,0.6937647102360924,False,False
151,704107,10,87498,6,0.39517397031791185,0.8198596004270368,0.836831799091992,0.7569757940385824,0.6796099053255669,0.21714057049178254,0.48301834619662937,0.47603100805003734,False,True
152,718315,12,454351,2,0.8458863041298921,0.6131184509657998,0.7099998379857657,0.3854374298252524,0.3287955487941396,0.5774416830943843,0.24759125939015797,0.5701920897180988,True,False
153,721747,10,128391,5,0.4984539022384017,0.6337385624540184,0.7892101368898858,0.3532603496729975,0.5633637026036487,0.5732094435518141,0.3373483269408616,0.5576004822255038,False,False
154,137337,9,721772,1,0.7000187186015054,0.37869195303297326,0.7993596571605727,0.8515836614767522,0.6007094509924208,0.6384102251993928,0.5632619682222564,0.39583552169659386,True,False
155,725256,6,312252,4,0.4996729453744107,0.2971704873586618,0.8147782298558839,0.8378496978367734,0.608447051027166,0.6754590932544309,0.5759776868308042,0.603278709758527,False,False
156,72991,11,791971,4,0.21211641741372614,0.6834573848414041,0.8823581547494604,0.3777778031966262,0.566735541193944,0.5639521686677905,0.4291191065464718,0.5490279832617683,False,False
157,731899,11,627234,2,0.2617232533775353,0.7478350128072834,0.8406743168989546,0.3845708184634375,0.641837779689291,0.4055086766147316,0.4613162673120186,0.473133294307912,False,False
158,732180,7,155576,7,0.6328946960319747,0.42213276579059167,0.7255147782793759,0.8927406163211299,0.36795492690863446,0.6556078898910725,0.4435620528785491,0.31424896336501473,True,False
159,734965,13,364167,2,0.4047961746055733,0.6646164888617594,0.770527119785992,0.4187893904985877,0.8002309036129908,0.6042147604730442,0.5656569934419096,0.5820262096706745,False,False
160,84654,3,734994,1,0.6908148760913186,0.40448432434007064,0.9098079922266964,0.7855517006276189,0.6127322177588311,0.8802449182491712,0.46093716551075664,0.5597439139023268,True,False
161,743974,7,638353,4,0.7436592726575045,0.6487674954953251,0.45268439811832417,0.30430726667105085,0.5127484721286755,0.5957530083881214,0.48089039519962923,0.7037054472976587,False,False
162,776997,19,750201,1,0.875039538373951,0.3930502687753332,0.9778141351162514,0.8301153323393978,0.585636593415483,0.8790240106248617,0.27005997071761645,0.5573391616990908,True,False
163,755073,6,899159,5,0.4632700718536112,0.5453116579674007,0.8558631504118771,0.7470960800896188,0.5302285862672586,0.6012301965169352,0.37814282929517673,0.5587123382892178,False,True
164,327069,16,760463,0,0.8717805601104285,0.7111288057876288,0.9689467446850232,0.38656565647094154,0.4732489939344591,0.5397125889903116,0.3176333869851507,0.62496947964942,True,False
165,278167,7,764121,0,0.8219535966306404,0.4560236390600182,0.9349609091786246,0.5042883696985684,0.4074371409500534,0.40191047504428784,0.21823187721740187,0.4671031090253995,True,False
166,772838,12,536226,3,0.6511453857363881,0.6452877707787728,0.27721209609995145,0.24692997717508497,0.3810536859970746,0.6049653213373177,0.6303402593494346,0.6738237855967464,False,False
167,776997,14,259178,2,0.875039538373951,0.8636757771272114,0.9778141351162514,0.8398243582158293,0.585636593415483,0.49689495494359315,0.27005997071761645,0.5449104083624191,True,True
168,787201,13,973324,0,0.6899022936016335,0.6078479141039855,0.9898627180721458,0.42504723129585004,0.8413376788148581,0.6337161844571848,0.248636374049566,0.579120539392053,True,False
169,298356,7,790180,5,0.6666476824435315,0.48843470444342413,0.4334095420058282,0.6510224202490816,0.49480636593682614,0.7835165613461067,0.6475720620080921,0.6033704642767056,False,False
170,256840,12,791743,6,0.5812291832643912,0.5607821559801354,0.6107439106552,0.6377566822529167,0.5489262281505038,0.525654596700055,0.5371448858312233,0.476324703301453,True,True
171,452366,13,791971,2,0.8360344069216127,0.6834573848414041,0.9112878553371832,0.3777778031966262,0.615978441468922,0.5639521686677905,0.27710999506012113,0.5490279832617683,True,False
172,158823,9,805889,3,0.46531798352074105,0.5177762994856626,0.942640501186807,0.4130685434775712,0.7372525981260706,0.6067141813451357,0.5084951732852029,0.5877597621590793,False,False
173,822209,7,291999,7,0.8293975520453879,0.5439945179479987,0.19061743458344427,0.18866878365516523,0.45536874192180904,0.5259440096381599,0.6206891528332197,0.6914384057967331,False,False
174,734994,8,822352,6,0.40448432434007064,0.5285774230239167,0.7855517006276189,0.255563718954284,0.8802449182491712,0.5318926960873014,0.5597439139023268,0.6704947847929995,False,False
175,84654,15,953277,3,0.6908148760913186,0.7785614438626366,0.9098079922266964,0.7655213133031267,0.6127322177588311,0.6824689942981118,0.46093716551075664,0.3272743782893792,True,True
176,856703,11,623094,7,0.8487454681713572,0.6772663530151088,0.4986427810517776,0.468600049856606,0.3830755825968697,0.4837580825521832,0.46153095344155287,0.5186950212965744,False,False
177,218126,11,858158,4,0.3601381577900528,0.5025716289098967,0.9056601969247984,0.4242689512744873,0.8296552057335247,0.6407623745303008,0.4949294497370331,0.6603188631144694,False,False
178,731899,8,870910,5,0.2617232533775353,0.8172083101519119,0.8406743168989546,0.6230850910798739,0.641837779689291,0.36851040775261,0.4613162673120186,0.3974588739399998,False,True
179,954698,25,873332,0,0.7427029817136483,0.5547494702090641,0.9047634239055267,0.39843007837968086,0.6948139265268773,0.5413129713176631,0.251618346643527,0.6134889140786561,True,False
180,874371,6,107450,4,0.40230736408084217,0.48864091894591677,0.5829821445694993,0.7791637052557203,0.7825171771645111,0.7645419241613287,0.665671426544754,0.7309791720059298,False,False
181,270936,12,87498,0,0.747667689710707,0.8198596004270368,0.9186740835791494,0.7569757940385824,0.8331487208078481,0.21714057049178254,0.39067153598429166,0.47603100805003734,True,True
182,699438,7,889765,2,0.4602287641322091,0.6812521535017834,0.9126775993631463,0.3578899172174851,0.5800068212386535,0.3997739835300258,0.4824570441596248,0.5886909536288577,False,False
183,899159,11,627083,6,0.5453116579674007,0.7226183199804098,0.7470960800896188,0.29272451841004204,0.6012301965169352,0.568429568434672,0.5587123382892178,0.6152530706226079,True,False
184,902648,11,704107,4,0.5122663956369321,0.39517397031791185,0.8930606009745249,0.836831799091992,0.6711077085953828,0.6796099053255669,0.5503107235185261,0.48301834619662937,True,False
185,52528,5,905778,1,0.44502979077395616,0.7770604035375802,0.9134608331178975,0.578700423694005,0.8671374499837438,0.6189410423859562,0.43979540949663204,0.5902034745460496,False,True
186,912756,5,516349,4,0.6779042225861915,0.39099981951444907,0.6386232811904305,0.9416340755288801,0.30283687586078856,0.7575107062410998,0.376884832254549,0.46519677461447645,True,False
187,917040,11,573665,5,0.7128302038898655,0.6427667036791819,0.5666010619798544,0.28346671330461903,0.6076891945297351,0.4519375749508862,0.582176367359938,0.5734276311649026,True,False
188,439792,8,918232,4,0.37814380709108836,0.3673092012201128,0.8422324160206803,0.9050667110696065,0.5243755864203297,0.802251456373717,0.32960742479176625,0.39053727177702874,False,False
189,924618,4,365871,3,0.4585363806455623,0.25110857503372314,0.8026035810884238,0.7770893875453421,0.5115776381492044,0.757731096613371,0.591081526453375,0.6695555211177335,False,False
190,601661,6,941218,5,0.4819185708126922,0.49278459517387907,0.9322288922857229,0.9692976472126991,0.46818278626832865,0.8089599438272741,0.4211210564871609,0.3882927001104057,False,False
191,990198,6,941970,4,0.656114128483782,0.49426787693302104,0.2950434958359768,0.5553734413981603,0.6526819273680938,0.773724127454419,0.702677897580135,0.6391441795834677,False,False
192,157164,7,953277,7,0.7452730830316483,0.7785614438626366,0.37204977645345655,0.7655213133031267,0.29903313402943565,0.6824689942981118,0.4632008322989238,0.3272743782893792,False,True
193,954698,8,918232,0,0.7427029817136483,0.3673092012201128,0.9047634239055267,0.9050667110696065,0.6948139265268773,0.802251456373717,0.251618346643527,0.39053727177702874,True,False
194,351279,18,955592,0,0.3801946441370013,0.6055359093657431,0.9456296891678763,0.46759902215865856,0.6415101507910179,0.6932139290596466,0.36469753851171005,0.726665723811102,False,False
195,969587,8,529036,6,0.4129469648782225,0.2400917660137719,0.825176363492307,0.7949133766275204,0.4354108382606101,0.5049363548213635,0.38490887046065825,0.5441773938868691,False,False
196,139182,9,973324,6,0.6662550749100018,0.6078479141039855,0.2717594626619105,0.42504723129585004,0.43666421661832616,0.6337161844571848,0.5711111126478818,0.579120539392053,False,False
197,978217,4,482690,2,0.294153707801491,0.3232786137667169,0.8190588219142254,0.8455880125244128,0.8710163704099028,0.746256669169573,0.5925387768520248,0.5034740131273086,False,False
198,873332,7,989436,4,0.5547494702090641,0.7962678989313648,0.39843007837968086,0.6736118876189194,0.5413129713176631,0.6619797711670437,0.6134889140786561,0.551025004223121,False,True
199,521430,14,990198,0,0.9692990834576708,0.656114128483782,0.9979551861270829,0.2950434958359768,0.7723062002837024,0.6526819273680938,0.11011930939909247,0.702677897580135,True,False
